cik,filing_type,date,film_number,download_link,status
6769,10-q,2013-08-06,131013945,https://www.sec.gov/Archives/edgar/data/6769/000119312513321691/d542996d10q.htm,All Good
6769,10-q,2013-05-09,13828273,https://www.sec.gov/Archives/edgar/data/6769/000119312513210767/d504466d10q.htm,All Good
7084,10-q,2013-11-01,131186932,https://www.sec.gov/Archives/edgar/data/7084/000000708413000040/adm-2013930x10q.htm,All Good
7084,10-q,2013-08-07,131018042,https://www.sec.gov/Archives/edgar/data/7084/000000708413000034/adm-2013630x10q.htm,All Good
7084,10-q,2013-05-07,13820234,https://www.sec.gov/Archives/edgar/data/7084/000000708413000022/adm10qfy13q1.htm,All Good
8670,10-q,2013-11-01,131185297,https://www.sec.gov/Archives/edgar/data/8670/000000867013000019/q1fy1410-q.htm,All Good
8670,10-q,2013-05-03,13811248,https://www.sec.gov/Archives/edgar/data/8670/000000867013000007/q3fy1310-q.htm,All Good
8670,10-q,2013-02-06,13576954,https://www.sec.gov/Archives/edgar/data/8670/000000867013000003/q2fy1310-q.htm,All Good
866787,10-q,2013-12-18,131286087,https://www.sec.gov/Archives/edgar/data/866787/000119312513477873/d641274d10q.htm,All Good
866787,10-q,2013-06-12,13909510,https://www.sec.gov/Archives/edgar/data/866787/000119312513256270/d539044d10q.htm,All Good
866787,10-q,2013-03-07,13673842,https://www.sec.gov/Archives/edgar/data/866787/000119312513096099/d468119d10q.htm,All Good
8818,10-q,2013-11-04,131189438,https://www.sec.gov/Archives/edgar/data/8818/000110465913080551/a13-19250_110q.htm,All Good
8818,10-q,2013-08-07,131014839,https://www.sec.gov/Archives/edgar/data/8818/000110465913060554/a13-13613_110q.htm,All Good
8818,10-q,2013-05-07,13817771,https://www.sec.gov/Archives/edgar/data/8818/000110465913037800/a13-7643_110q.htm,All Good
1442145,10-q,2013-11-05,131192817,https://www.sec.gov/Archives/edgar/data/1442145/000144214513000010/vrsk-20130930x10q.htm,All Good
1442145,10-q,2013-07-30,13996189,https://www.sec.gov/Archives/edgar/data/1442145/000119312513310236/d541058d10q.htm,All Good
1442145,10-q,2013-04-30,13797795,https://www.sec.gov/Archives/edgar/data/1442145/000119312513187336/d496990d10q.htm,All Good
9389,10-q,2013-10-30,131179086,https://www.sec.gov/Archives/edgar/data/9389/000110465913079205/a13-19103_110q.htm,All Good
9389,10-q,2013-08-05,131010953,https://www.sec.gov/Archives/edgar/data/9389/000110465913059917/a13-13654_110q.htm,All Good
9389,10-q,2013-05-06,13814904,https://www.sec.gov/Archives/edgar/data/9389/000110465913037474/a13-8272_110q.htm,All Good
9389,10-q,2013-10-30,131179086,https://www.sec.gov/Archives/edgar/data/9389/000110465913079205/a13-19103_110q.htm,All Good
9389,10-q,2013-08-05,131010953,https://www.sec.gov/Archives/edgar/data/9389/000110465913059917/a13-13654_110q.htm,All Good
9389,10-q,2013-05-06,13814904,https://www.sec.gov/Archives/edgar/data/9389/000110465913037474/a13-8272_110q.htm,All Good
9389,10-q,2013-10-30,131179086,https://www.sec.gov/Archives/edgar/data/9389/000110465913079205/a13-19103_110q.htm,All Good
9389,10-q,2013-08-05,131010953,https://www.sec.gov/Archives/edgar/data/9389/000110465913059917/a13-13654_110q.htm,All Good
9389,10-q,2013-05-06,13814904,https://www.sec.gov/Archives/edgar/data/9389/000110465913037474/a13-8272_110q.htm,All Good
9389,10-q,2013-10-30,131179086,https://www.sec.gov/Archives/edgar/data/9389/000110465913079205/a13-19103_110q.htm,All Good
9389,10-q,2013-08-05,131010953,https://www.sec.gov/Archives/edgar/data/9389/000110465913059917/a13-13654_110q.htm,All Good
9389,10-q,2013-05-06,13814904,https://www.sec.gov/Archives/edgar/data/9389/000110465913037474/a13-8272_110q.htm,All Good
9389,10-q,2013-10-30,131179086,https://www.sec.gov/Archives/edgar/data/9389/000110465913079205/a13-19103_110q.htm,All Good
9389,10-q,2013-08-05,131010953,https://www.sec.gov/Archives/edgar/data/9389/000110465913059917/a13-13654_110q.htm,All Good
9389,10-q,2013-05-06,13814904,https://www.sec.gov/Archives/edgar/data/9389/000110465913037474/a13-8272_110q.htm,All Good
1390777,10-q,2013-11-08,131205499,https://www.sec.gov/Archives/edgar/data/1390777/000144530513002897/bkq3201310-q.htm,All Good
1390777,10-q,2013-08-08,131022671,https://www.sec.gov/Archives/edgar/data/1390777/000144530513002040/bkq2201310-q.htm,All Good
1390777,10-q,2013-05-09,13826450,https://www.sec.gov/Archives/edgar/data/1390777/000144530513001220/bkq1201310-q.htm,All Good
9892,10-q,2013-10-24,131167578,https://www.sec.gov/Archives/edgar/data/9892/000119312513409536/d587637d10q.htm,All Good
9892,10-q,2013-07-24,13983696,https://www.sec.gov/Archives/edgar/data/9892/000119312513300514/d540735d10q.htm,All Good
9892,10-q,2013-04-24,13778683,https://www.sec.gov/Archives/edgar/data/9892/000119312513169704/d502347d10q.htm,All Good
10456,10-q,2013-10-30,131180030,https://www.sec.gov/Archives/edgar/data/10456/000119312513418807/d592128d10q.htm,All Good
10456,10-q,2013-07-31,13999995,https://www.sec.gov/Archives/edgar/data/10456/000119312513312869/d546603d10q.htm,All Good
10456,10-q,2013-05-01,13803909,https://www.sec.gov/Archives/edgar/data/10456/000119312513192685/d500773d10q.htm,All Good
10795,10-q,2013-08-05,131010008,https://www.sec.gov/Archives/edgar/data/10795/000119312513318898/d542027d10q.htm,All Good
10795,10-q,2013-05-09,13827703,https://www.sec.gov/Archives/edgar/data/10795/000119312513210262/d507617d10q.htm,All Good
10795,10-q,2013-02-07,13581776,https://www.sec.gov/Archives/edgar/data/10795/000119312513043243/d449811d10q.htm,All Good
